Material,ID,Configuration,Total energy [eV/atom],Band gap [eV],Volume [Å3/atom],# of ionic steps,Converged
YP,1473958,relaxation_0,-7.293,0.0,23.271,20.0,False
YP,1473958,relaxation,-7.38,0.0,23.697,3.0,True
YP,1473958,static,-7.383,0.0,23.697,1.0,True
YP,1230722,relaxation,-7.231,0.0,23.526,3.0,True
YP,1230722,static,-7.233,0.0,23.526,1.0,True
YP,1732519,static,-7.211,0.0,23.318,1.0,True
YP,1732519,relaxation,-7.21,0.0,23.318,3.0,True
YP,1223750,relaxation,-7.02,0.0,31.06,3.0,True
YP,1223750,static,-7.024,1.7,31.06,1.0,True
YP,304451,initialize,-6.383,0.0,30.637,1.0,True
YP,304451,coarse_relax,-7.054,0.0,20.928,3.0,True
YP,304451,fine_relax,-7.007,0.0,20.995,3.0,True
YP,304451,standard,-7.006,0.0,20.995,1.0,True
YP,304451,static,-7.006,0.0,20.98,1.0,True
YP,304451,relaxation,-7.003,0.0,20.98,3.0,True
YP,1473548,relaxation,-7.0,0.0,20.963,6.0,True
YP,1473548,static,-7.006,0.0,20.963,1.0,True
YP,20281,static,-7.006,0.0,20.957,1.0,True
YP,20281,coarse_relax,-7.003,0.0,20.743,3.0,True
YP,20281,standard,-7.006,0.0,20.995,1.0,True
YP,20281,fine_relax,-7.007,0.0,20.995,3.0,True
YP,335993,initialize,-5.672,0.0,30.637,1.0,True
YP,335993,coarse_relax,-6.741,0.0,20.292,13.0,True
YP,335993,fine_relax,-7.005,0.0,20.891,4.0,True
YP,335993,standard,-7.006,0.0,20.891,1.0,True
YP,335993,static,-6.99,0.0,20.891,1.0,True
YP,335993,relaxation,-6.987,0.0,20.891,3.0,True
YP,1108289,relaxation_0,-6.822,0.0,23.919,34.0,False
YP,1108289,relaxation,-6.843,0.0,24.062,5.0,True
YP,1108289,static,-6.846,0.0,24.062,1.0,True
AuP,1482604,relaxation,-4.47,0.0,24.603,3.0,True
AuP,1482604,static,-4.471,0.6,24.603,1.0,True
AuP,1108224,relaxation_0,-4.163,0.0,17.903,54.0,False
AuP,1108224,relaxation,-4.161,0.0,18.017,7.0,True
AuP,1108224,static,-4.162,0.0,18.017,1.0,True
AuP,1103605,relaxation,-4.086,0.0,17.77,3.0,True
AuP,1103605,static,-4.087,0.0,17.77,1.0,True
AuP,1234821,relaxation,-4.086,0.0,17.75,8.0,True
AuP,1234821,static,-4.087,0.0,17.75,1.0,True
AuP,1218491,relaxation,-4.069,0.0,21.701,3.0,True
AuP,1218491,static,-4.067,0.0,21.701,1.0,True
AuP,1243931,relaxation_0,-4.002,0.0,18.659,5.0,False
AuP,1243931,relaxation,-4.003,0.0,18.659,1.0,True
AuP,1243931,static,-4.004,0.0,18.659,1.0,True
AuP,1243932,relaxation,-3.967,0.0,18.534,3.0,True
AuP,1243932,static,-3.973,0.0,18.534,1.0,True
AuP,304419,initialize,-3.381,0.0,22.604,1.0,True
AuP,304419,coarse_relax,-4.051,0.0,17.022,6.0,True
AuP,304419,fine_relax,-3.809,0.0,17.022,1.0,True
AuP,304419,standard,-3.802,0.0,17.022,1.0,True
AuP,304419,static,-3.802,0.0,17.04,1.0,True
AuP,304419,relaxation,-3.805,0.0,17.04,3.0,True
AuP,1228171,relaxation,-3.789,0.0,17.157,3.0,True
AuP,1228171,static,-3.79,0.0,17.157,1.0,True
AuP,335961,initialize,-3.166,0.0,22.604,1.0,True
AuP,335961,coarse_relax,-3.879,0.0,17.058,3.0,True
AuP,335961,fine_relax,-3.818,0.0,17.154,3.0,True
AuP,335961,standard,-3.812,0.0,17.154,1.0,True
AuP,335961,static,-3.678,0.0,17.2,1.0,True
AuP,335961,relaxation,-3.683,0.0,17.2,3.0,True
CeP,325990,initialize,-5.097,0.0,31.304,1.0,True
CeP,325990,coarse_relax,-6.543,0.0,26.6,13.0,True
CeP,325990,fine_relax,-6.585,0.0,26.9,4.0,True
CeP,325990,standard,-6.586,0.0,26.9,1.0,True
CeP,325990,static,-6.586,0.0,27.083,1.0,True
CeP,325990,relaxation,-6.584,0.0,27.083,3.0,True
CeP,1104092,relaxation,-6.585,0.0,27.032,3.0,True
CeP,1104092,static,-6.586,0.0,27.032,1.0,True
CeP,1472958,relaxation_0,-6.582,0.0,27.025,48.0,False
CeP,1472958,relaxation,-6.585,0.0,27.068,3.0,True
CeP,1472958,static,-6.586,0.0,27.068,1.0,True
CeP,646830,standard,-6.586,0.0,27.227,1.0,True
CeP,646830,static,-6.586,0.0,27.039,1.0,True
CeP,646830,fine_relax,-6.585,0.0,27.227,2.0,True
CeP,1473083,relaxation_0,-6.467,0.0,26.818,20.0,False
CeP,1473083,relaxation,-6.47,0.0,26.836,5.0,True
CeP,1473083,static,-6.472,0.0,26.836,1.0,True
CeP,1473269,relaxation_0,-6.325,0.0,32.703,18.0,False
CeP,1473269,relaxation,-6.361,0.0,33.015,3.0,True
CeP,1473269,static,-6.363,0.0,33.015,1.0,True
CeP,1228837,relaxation,-6.288,0.0,27.598,3.0,True
CeP,1228837,static,-6.289,0.0,27.598,1.0,True
CeP,675159,coarse_relax,-6.157,0.0,24.114,3.0,True
CeP,675159,initialize,-5.816,0.0,31.304,1.0,True
CeP,675159,fine_relax,-6.127,0.0,24.208,2.0,True
CeP,675159,standard,-6.125,0.0,24.208,1.0,True
CeP,675159,relaxation,-6.122,0.0,24.235,1.0,True
CeP,675159,static,-6.125,0.0,24.235,1.0,True
CeP,647034,standard,-6.124,0.0,24.091,1.0,True
CeP,647034,static,-6.125,0.0,24.213,1.0,True
CeP,647034,fine_relax,-6.126,0.0,24.091,4.0,True
CeP,1219158,relaxation,-6.102,0.0,36.005,1.0,True
CeP,1219158,static,-6.104,1.6,36.005,1.0,True
CeP,1108231,relaxation_0,-5.864,0.0,26.015,38.0,False
CeP,1108231,relaxation,-5.879,0.0,26.147,3.0,True
CeP,1108231,static,-5.881,0.0,26.147,1.0,True
CeP,336448,initialize,-5.055,0.0,31.304,1.0,True
CeP,336448,coarse_relax,-5.853,0.0,24.074,10.0,True
CeP,336448,fine_relax,-6.125,0.0,24.187,3.0,True
CeP,336448,standard,-6.123,0.0,24.187,1.0,True
CeP,336448,static,-5.844,0.0,24.176,1.0,True
CeP,336448,relaxation,-6.081,0.0,24.176,3.0,True
GaP,1222570,relaxation,-4.627,1.6,20.737,3.0,True
GaP,1222570,static,-4.63,1.8,20.737,1.0,True
GaP,7553,relaxation,-4.626,1.6,20.665,3.0,True
GaP,7553,static,-4.629,1.8,20.665,1.0,True
GaP,7553,coarse_relax,-4.532,,17.981,3.0,False
GaP,7553,standard,-4.625,1.7,20.231,1.0,True
GaP,7553,fine_relax,-4.602,,20.231,5.0,False
GaP,7553,static_lda,-5.227,1.6,19.614,1.0,True
GaP,1473342,relaxation_0,-4.529,1.6,19.585,8.0,False
GaP,1473342,relaxation_1,-4.611,1.5,20.577,3.0,False
GaP,1473342,relaxation,-4.616,1.4,20.7,3.0,True
GaP,1473342,static,-4.62,1.4,20.7,1.0,True
GaP,12373,relaxation,-4.616,1.5,20.673,3.0,True
GaP,12373,static,-4.62,1.4,20.673,1.0,True
GaP,12373,coarse_relax,-4.491,,17.767,6.0,False
GaP,12373,standard,-4.615,1.5,20.206,1.0,True
GaP,12373,fine_relax,-4.589,,20.206,4.0,False
GaP,12373,relaxation_lda,-5.218,1.3,19.606,3.0,True
GaP,12373,static_lda,-5.218,1.4,19.606,1.0,True
GaP,1105506,relaxation,-4.218,0.0,17.088,3.0,True
GaP,1105506,static,-4.222,0.0,17.088,1.0,True
GaP,1748486,static,-4.192,0.0,17.133,1.0,True
GaP,1748486,relaxation,-4.187,0.0,17.133,3.0,True
GaP,1472493,relaxation_0,-3.932,0.0,15.358,27.0,False
GaP,1472493,relaxation_1,-4.161,0.0,16.892,7.0,False
GaP,1472493,relaxation,-4.177,0.0,17.218,3.0,True
GaP,1472493,static,-4.182,0.0,17.218,1.0,True
GaP,1473210,relaxation_0,-4.1,0.0,16.381,30.0,False
GaP,1473210,relaxation,-4.173,0.0,17.065,7.0,True
GaP,1473210,static,-4.181,0.0,17.065,1.0,True
GaP,1108240,relaxation_0,-3.999,0.0,17.154,52.0,False
GaP,1108240,relaxation,-4.005,0.0,17.229,9.0,True
