Material,ID,Configuration,Total energy [eV/atom],Band gap [eV],Volume [Å3/atom],# of ionic steps,Converged
BeC2,1589576,relaxation,-4.76,0.0,6.873,3.0,True
BeC2,1589576,static,-4.766,0.0,6.873,1.0,True
BeC2,1239714,relaxation_0,-4.324,0.0,17.462,3.0,False
BeC2,1239714,relaxation_1,-4.422,0.0,18.528,3.0,False
BeC2,1239714,relaxation,-4.429,0.0,18.618,3.0,True
BeC2,1239714,static,-4.427,0.0,18.618,1.0,True
CsC2,1589619,relaxation_0,-2.922,0.0,17.18,3.0,False
CsC2,1589619,relaxation,-2.951,0.0,17.579,3.0,True
CsC2,1589619,static,-2.951,0.0,17.579,1.0,True
CsC2,1416597,relaxation_0,-2.115,0.0,20.481,3.0,False
CsC2,1416597,relaxation_1,-2.211,0.0,22.259,3.0,False
CsC2,1416597,relaxation,-2.222,0.0,22.58,3.0,True
CsC2,1416597,static,-2.221,0.0,22.58,1.0,True
CsC2,1236444,relaxation_0,-1.57,0.0,57.095,4.0,False
CsC2,1236444,relaxation,-1.599,0.0,59.002,5.0,True
CsC2,1236444,static,-1.602,0.0,59.002,1.0,True
HgC2,1450430,relaxation_0,-3.89,0.0,11.541,24.0,False
HgC2,1450430,relaxation,-3.88,0.0,11.441,3.0,True
HgC2,1450430,static,-3.875,0.0,11.441,1.0,True
HgC2,1589642,relaxation_0,-2.857,0.0,12.574,3.0,False
HgC2,1589642,relaxation,-2.85,0.0,12.524,3.0,True
HgC2,1589642,static,-2.853,0.0,12.524,1.0,True
LiC2,1589575,relaxation_0,-4.963,0.0,6.516,8.0,False
LiC2,1589575,relaxation,-4.948,0.0,6.455,3.0,True
LiC2,1589575,static,-4.945,0.0,6.455,1.0,True
NC2,5936,fine_relax_1,-8.369,,14.904,100.0,False
NC2,5936,coarse_relax,-8.62,,13.716,91.0,False
NC2,5936,fine_relax,-8.399,2.1,15.44,42.0,True
NC2,5936,standard,-8.404,2.9,15.44,1.0,True
NC2,5936,relaxation,-8.432,0.0,16.694,30.0,True
NC2,5936,static,-8.421,3.1,16.694,1.0,True
NC2,5936,fine_relax_1,-8.369,,14.904,100.0,False
NC2,5936,coarse_relax,-8.62,,13.716,91.0,False
NC2,5936,fine_relax,-8.399,2.1,15.44,42.0,True
NC2,5936,standard,-8.404,2.9,15.44,1.0,True
NC2,5936,relaxation,-8.432,0.0,16.694,30.0,True
NC2,5936,static,-8.421,3.1,16.694,1.0,True
NC2,1232102,relaxation,-5.924,0.0,11.407,7.0,True
NC2,1232102,static,-5.934,0.0,11.407,1.0,True
NC2,1589578,relaxation_0,-4.495,0.0,7.248,5.0,False
NC2,1589578,relaxation,-4.465,0.0,7.073,3.0,True
NC2,1589578,static,-4.456,0.0,7.073,1.0,True
SiC2,1239872,relaxation_0,-5.649,0.0,22.742,5.0,False
SiC2,1239872,relaxation,-5.735,0.0,23.381,3.0,True
SiC2,1239872,static,-5.735,0.0,23.381,1.0,True
SiC2,1589583,relaxation_0,-4.957,0.0,9.208,4.0,False
SiC2,1589583,relaxation,-4.945,0.0,9.114,3.0,True
SiC2,1589583,static,-4.94,0.0,9.114,1.0,True
