Our_Material_ID,OQMD_ID,Configuration,Total_Energy_per_atom,OQMD_Total_Energy_per_atom
NiC-2,328793,relaxation,-6.93224325,-6.285
NiC-2,1219455,relaxation,-6.93224325,-6.197
NiC-2,307709,standard,-6.93224325,-5.949
NiC-2,307709,relaxation,-6.93224325,-5.952
NiC-2,339251,standard,-6.93224325,-5.657
NiC-2,339251,relaxation,-6.93224325,-5.951
RbC-4,646741,standard,-4.79667075,-4.78
RbC-4,1243371,relaxation,-4.79667075,-3.877
RbC-4,305318,standard,-4.79667075,-2.414
RbC-4,305318,relaxation,-4.79667075,-2.416
RbC-4,336860,standard,-4.79667075,-2.344
RbC-4,336860,relaxation,-4.79667075,-2.394
RbC-4,326402,standard,-4.79667075,-2.268
RbC-4,326402,relaxation,-4.79667075,-2.27
RbC-4,1243372,relaxation,-4.79667075,-2.268
RbC-4,1228632,relaxation,-4.79667075,-2.235
RbC-4,1104503,relaxation,-4.79667075,-2.169
RbC-4,1218953,relaxation,-4.79667075,-2.006
SiC-12,1473011,relaxation,-7.16724225,-7.03
SiC-12,22472,standard,-7.16724225,-6.786
SiC-12,1105276,relaxation,-7.16724225,-6.791
SiC-12,327175,standard,-7.16724225,-6.786
SiC-12,327175,relaxation,-7.16724225,-6.791
SiC-12,1228640,relaxation,-7.16724225,-6.226
SiC-12,306091,standard,-7.16724225,-5.452
SiC-12,306091,relaxation,-7.16724225,-5.455
SiC-12,337633,standard,-7.16724225,-5.454
SiC-12,337633,relaxation,-7.16724225,-5.454
TiC-26,1520413,relaxation,-9.2291875,-9.048
TiC-26,1225163,relaxation,-9.2291875,-9.01
TiC-26,1228649,relaxation,-9.2291875,-8.602
TiC-26,1218970,relaxation,-9.2291875,-8.571
TiC-26,1219484,relaxation,-9.2291875,-8.527
TiC-26,336228,standard,-9.2291875,-8.161
TiC-26,336228,relaxation,-9.2291875,-8.162
TiC-26,304686,standard,-9.2291875,-8.127
TiC-26,304686,relaxation,-9.2291875,-8.129
AsC-14,1218373,relaxation,-6.30582025,-5.483
AsC-14,1106362,relaxation,-6.30582025,-5.455
AsC-14,1234803,relaxation,-6.30582025,-5.454
AsC-14,1228053,relaxation,-6.30582025,-5.128
AsC-14,307177,standard,-6.30582025,-4.621
AsC-14,307177,relaxation,-6.30582025,-4.621
AsC-14,338719,standard,-6.30582025,-4.43
AsC-14,338719,relaxation,-6.30582025,-4.608
CdC-28,1105315,relaxation,-4.4344819375,-3.086
CdC-28,1234882,relaxation,-4.4344819375,-3.082
CdC-28,1228587,relaxation,-4.4344819375,-3.037
CdC-28,1218908,relaxation,-4.4344819375,-2.964
CdC-28,306130,standard,-4.4344819375,-2.923
CdC-28,306130,relaxation,-4.4344819375,-2.925
CdC-28,337672,standard,-4.4344819375,-2.859
CdC-28,337672,relaxation,-4.4344819375,-2.785
GaC-2,1218920,relaxation,-5.58181675,-5.151
GaC-2,1104069,relaxation,-5.58181675,-4.91
GaC-2,1234886,relaxation,-5.58181675,-4.908
GaC-2,1228599,relaxation,-5.58181675,-4.641
GaC-2,304883,standard,-5.58181675,-4.193
GaC-2,304883,relaxation,-5.58181675,-4.194
GaC-2,336425,standard,-5.58181675,-4.191
GaC-2,336425,relaxation,-5.58181675,-4.191
LaC-14,1105704,relaxation,-7.251554,-6.698
LaC-14,1234891,relaxation,-7.251554,-6.696
LaC-14,1218931,relaxation,-7.251554,-6.546
LaC-14,1228610,relaxation,-7.251554,-6.513
LaC-14,21512,relaxation,-7.251554,-6.515
LaC-14,21512,standard,-7.251554,-6.513
LaC-14,306519,standard,-7.251554,-6.389
LaC-14,306519,relaxation,-7.251554,-6.391
LaC-14,338061,standard,-7.251554,-6.13
LaC-14,338061,relaxation,-7.251554,-6.393
MoC-24,1218936,relaxation,-9.7742655,-9.541
MoC-24,306634,standard,-9.7742655,-9.358
MoC-24,306634,relaxation,-9.7742655,-9.364
MoC-24,338176,standard,-9.7742655,-9.357
MoC-24,338176,relaxation,-9.7742655,-9.357
MoC-24,1218936,relaxation,-9.7742655,-9.541
MoC-24,306634,standard,-9.7742655,-9.358
MoC-24,306634,relaxation,-9.7742655,-9.364
MoC-24,338176,standard,-9.7742655,-9.357
MoC-24,338176,relaxation,-9.7742655,-9.357
OC-13,7387,standard,-7.38413975,-7.183
OC-13,7387,relaxation,-7.38413975,-7.281
OC-13,1218943,relaxation,-7.38413975,-4.813
OC-13,1106998,relaxation,-7.38413975,-4.741
OC-13,1234895,relaxation,-7.38413975,-4.737
OC-13,1228622,relaxation,-7.38413975,-4.522
OC-13,307813,standard,-7.38413975,-4.051
OC-13,307813,relaxation,-7.38413975,-4.068
OC-13,339355,standard,-7.38413975,-3.819
OC-13,339355,relaxation,-7.38413975,-3.873
RhC-1,1218955,relaxation,-7.84137125,-7.684
RhC-1,1243418,relaxation,-7.84137125,-7.33
RhC-1,1228634,relaxation,-7.84137125,-7.247
RhC-1,326706,standard,-7.84137125,-7.184
RhC-1,326706,relaxation,-7.84137125,-7.186
RhC-1,1104807,relaxation,-7.84137125,-7.167
RhC-1,22369,relaxation,-7.84137125,-7.166
RhC-1,22369,standard,-7.84137125,-7.163
RhC-1,1243417,relaxation,-7.84137125,-7.105
RhC-1,305622,standard,-7.84137125,-6.794
RhC-1,305622,relaxation,-7.84137125,-6.797
RhC-1,337164,standard,-7.84137125,-6.794
RhC-1,337164,relaxation,-7.84137125,-6.794
TlC-30,1218971,relaxation,-5.2057733125,-3.827
TlC-30,326423,standard,-5.2057733125,-3.688
TlC-30,326423,relaxation,-5.2057733125,-3.691
TlC-30,1104524,relaxation,-5.2057733125,-3.692
TlC-30,28939,relaxation,-5.2057733125,-3.69
TlC-30,28939,standard,-5.2057733125,-3.688
TlC-30,1243929,relaxation,-5.2057733125,-3.628
TlC-30,1243930,relaxation,-5.2057733125,-3.524
TlC-30,1228650,relaxation,-5.2057733125,-3.48
TlC-30,305339,standard,-5.2057733125,-3.245
TlC-30,305339,relaxation,-5.2057733125,-3.248
TlC-30,336881,standard,-5.2057733125,-3.019
TlC-30,336881,relaxation,-5.2057733125,-3.248
AuC-28,1218452,relaxation,-5.448864,-4.371
AuC-28,1104820,relaxation,-5.448864,-4.165
AuC-28,1234816,relaxation,-5.448864,-4.092
AuC-28,21518,standard,-5.448864,-4.001
AuC-28,1228132,relaxation,-5.448864,-3.928
AuC-28,305635,standard,-5.448864,-3.855
