Our_Material_ID,OQMD_ID,Configuration,Total_Energy_per_atom,OQMD_Total_Energy_per_atom
LuN-24,306573,relaxation,-60810840.0,-7.296
LuN-24,338115,standard,-60810840.0,-6.775
LuN-24,338115,relaxation,-60810840.0,-7.263
NbN-26,1243573,relaxation,-10.24643475,-10.246
NbN-26,19431,standard,-10.24643475,-10.245
NbN-26,13638,standard,-10.24643475,-10.081
NbN-26,1797,standard,-10.24643475,-10.078
NbN-26,1104480,relaxation,-10.24643475,-10.079
NbN-26,326379,standard,-10.24643475,-10.078
NbN-26,326379,relaxation,-10.24643475,-10.079
NbN-26,21329,standard,-10.24643475,-9.863
NbN-26,1223414,relaxation,-10.24643475,-9.865
NbN-26,1108183,relaxation,-10.24643475,-9.806
NbN-26,305295,standard,-10.24643475,-9.638
NbN-26,305295,relaxation,-10.24643475,-9.638
NbN-26,336837,standard,-10.24643475,-9.637
NbN-26,336837,relaxation,-10.24643475,-9.635
PtN-4,1108193,relaxation,-6.6719575,-6.323
PtN-4,1223426,relaxation,-6.6719575,-6.073
PtN-4,20743,standard,-6.6719575,-6.065
PtN-4,20742,standard,-6.6719575,-5.863
PtN-4,1104792,relaxation,-6.6719575,-5.815
PtN-4,20744,standard,-6.6719575,-5.807
PtN-4,326691,standard,-6.6719575,-5.805
PtN-4,326691,relaxation,-6.6719575,-5.813
PtN-4,1230397,relaxation,-6.6719575,-5.584
PtN-4,305607,standard,-6.6719575,-5.387
PtN-4,305607,relaxation,-6.6719575,-5.394
PtN-4,337149,standard,-6.6719575,-5.384
PtN-4,337149,relaxation,-6.6719575,-5.383
BeN-5,1218715,relaxation,-6.61118225,-6.128
BeN-5,1104368,relaxation,-6.61118225,-6.002
BeN-5,1228394,relaxation,-6.61118225,-5.997
BeN-5,1234862,relaxation,-6.61118225,-5.988
BeN-5,1108154,relaxation,-6.61118225,-5.936
BeN-5,305182,standard,-6.61118225,-5.302
BeN-5,305182,relaxation,-6.61118225,-5.309
BeN-5,336724,standard,-6.61118225,-5.3
BeN-5,336724,relaxation,-6.61118225,-5.248
CoN-6,1473830,relaxation,-7.53377075,-7.386
CoN-6,1472960,relaxation,-7.53377075,-7.386
CoN-6,1472464,relaxation,-7.53377075,-7.385
CoN-6,1104067,relaxation,-7.53377075,-7.209
CoN-6,325965,standard,-7.53377075,-7.204
CoN-6,325965,relaxation,-7.53377075,-7.209
CoN-6,22533,relaxation,-7.53377075,-7.209
CoN-6,22533,standard,-7.53377075,-7.204
CoN-6,1743338,relaxation,-7.53377075,-7.129
CoN-6,1108159,relaxation,-7.53377075,-7.098
CoN-6,1219801,relaxation,-7.53377075,-6.744
CoN-6,304881,standard,-7.53377075,-6.739
CoN-6,304881,relaxation,-7.53377075,-6.745
CoN-6,336423,standard,-7.53377075,-6.668
CoN-6,336423,relaxation,-7.53377075,-6.591
InN-29,7530,relaxation,-5.4314875,-5.43
InN-29,7530,standard,-5.4314875,-5.427
InN-29,1443825,relaxation,-5.4314875,-5.319
InN-29,1104906,relaxation,-5.4314875,-5.234
InN-29,20081,standard,-5.4314875,-5.228
InN-29,326805,standard,-5.4314875,-5.229
InN-29,326805,relaxation,-5.4314875,-5.23
InN-29,1108173,relaxation,-5.4314875,-5.1
InN-29,1472977,relaxation,-5.4314875,-5.067
InN-29,1229969,relaxation,-5.4314875,-4.87
InN-29,305721,standard,-5.4314875,-4.318
InN-29,305721,relaxation,-5.4314875,-4.321
InN-29,337263,standard,-5.4314875,-4.23
InN-29,337263,relaxation,-5.4314875,-4.239
MgN-27,1103960,relaxation,-5.260148583333334,-5.027
MgN-27,1235034,relaxation,-5.260148583333334,-5.026
MgN-27,1226768,relaxation,-5.260148583333334,-4.967
MgN-27,1230254,relaxation,-5.260148583333334,-4.942
MgN-27,1221089,relaxation,-5.260148583333334,-4.806
MgN-27,304774,standard,-5.260148583333334,-4.735
MgN-27,304774,relaxation,-5.260148583333334,-4.742
MgN-27,1223283,relaxation,-5.260148583333334,-4.74
MgN-27,1108179,relaxation,-5.260148583333334,-4.668
MgN-27,336316,standard,-5.260148583333334,-4.734
MgN-27,336316,relaxation,-5.260148583333334,-4.73
NiN-1,1223416,relaxation,-6.7012235,-6.502
NiN-1,20468,standard,-6.7012235,-6.494
NiN-1,1226901,relaxation,-6.7012235,-6.483
NiN-1,1108185,relaxation,-6.7012235,-6.395
NiN-1,1103592,relaxation,-6.7012235,-6.312
NiN-1,325490,standard,-6.7012235,-6.308
NiN-1,325490,relaxation,-6.7012235,-6.31
NiN-1,1230387,relaxation,-6.7012235,-6.171
NiN-1,1221222,relaxation,-6.7012235,-5.85
NiN-1,304406,standard,-6.7012235,-5.838
NiN-1,304406,relaxation,-6.7012235,-5.844
NiN-1,335948,standard,-6.7012235,-5.518
NiN-1,335948,relaxation,-6.7012235,-5.838
RbN-14,1108195,relaxation,-4.6952765,-3.6
RbN-14,304466,standard,-4.6952765,-2.866
RbN-14,304466,relaxation,-4.6952765,-2.866
RbN-14,336008,standard,-4.6952765,-2.837
RbN-14,336008,relaxation,-4.6952765,-2.855
