Our_Material_ID,OQMD_ID,Configuration,Total_Energy_per_atom,OQMD_Total_Energy_per_atom
LuO-10,1223244,relaxation,-7.719111,-7.525
LuO-10,1105830,relaxation,-7.719111,-7.507
LuO-10,1235032,relaxation,-7.719111,-7.505
LuO-10,1230215,relaxation,-7.719111,-7.276
LuO-10,306645,standard,-7.719111,-6.775
LuO-10,306645,relaxation,-7.719111,-6.79
LuO-10,338187,standard,-7.719111,-6.774
LuO-10,338187,relaxation,-7.719111,-6.704
NbO-1,326105,standard,-9.2458855,-9.007
NbO-1,326105,relaxation,-9.2458855,-9.021
NbO-1,1230470,relaxation,-9.2458855,-8.923
NbO-1,1223499,relaxation,-9.2458855,-8.719
NbO-1,1520396,relaxation,-9.2458855,-8.686
NbO-1,1104207,relaxation,-9.2458855,-8.685
NbO-1,6924,relaxation,-9.2458855,-8.67
NbO-1,6924,standard,-9.2458855,-8.666
NbO-1,614640,relaxation,-9.2458855,-8.656
NbO-1,614640,standard,-9.2458855,-8.636
NbO-1,305021,standard,-9.2458855,-8.429
NbO-1,305021,relaxation,-9.2458855,-8.442
NbO-1,336563,standard,-9.2458855,-8.427
NbO-1,336563,relaxation,-9.2458855,-8.433
RuO-3,1223661,relaxation,-7.604573375,-7.13
RuO-3,325564,standard,-7.604573375,-7.028
RuO-3,325564,relaxation,-7.604573375,-7.04
RuO-3,1230633,relaxation,-7.604573375,-6.923
RuO-3,1103666,relaxation,-7.604573375,-6.724
RuO-3,304480,standard,-7.604573375,-6.641
RuO-3,304480,relaxation,-7.604573375,-6.655
RuO-3,336022,standard,-7.604573375,-6.64
RuO-3,336022,relaxation,-7.604573375,-6.645
TaO-1,1442206,relaxation,-10.3140065,-9.791
TaO-1,328420,standard,-10.3140065,-9.69
TaO-1,328420,relaxation,-10.3140065,-9.703
TaO-1,1444327,relaxation,-10.3140065,-9.689
TaO-1,1230642,relaxation,-10.3140065,-9.613
TaO-1,1223670,relaxation,-10.3140065,-9.527
TaO-1,1520403,relaxation,-10.3140065,-9.385
TaO-1,1106521,relaxation,-10.3140065,-9.3
TaO-1,11517,standard,-10.3140065,-9.281
TaO-1,307336,standard,-10.3140065,-8.953
TaO-1,307336,relaxation,-10.3140065,-8.971
TaO-1,338878,standard,-10.3140065,-8.95
TaO-1,338878,relaxation,-10.3140065,-8.956
YO-12,1103698,relaxation,-8.595694875,-8.486
YO-12,1223681,relaxation,-8.595694875,-8.426
YO-12,1230653,relaxation,-8.595694875,-8.248
YO-12,304512,standard,-8.595694875,-7.857
YO-12,304512,relaxation,-8.595694875,-7.872
YO-12,325596,standard,-8.595694875,-8.469
YO-12,325596,relaxation,-8.595694875,-7.857
YO-12,336054,standard,-8.595694875,-7.815
YO-12,336054,relaxation,-8.595694875,-7.754
AlO-5,1218330,relaxation,-6.6838145,-6.062
AlO-5,1224524,relaxation,-6.6838145,-6.037
AlO-5,1217544,relaxation,-6.6838145,-5.813
AlO-5,1228010,relaxation,-6.6838145,-5.606
AlO-5,326149,standard,-6.6838145,-5.563
AlO-5,326149,relaxation,-6.6838145,-5.576
AlO-5,5632,relaxation,-6.6838145,-5.565
AlO-5,5632,standard,-6.6838145,-5.55
AlO-5,1104251,relaxation,-6.6838145,-5.565
AlO-5,305065,standard,-6.6838145,-5.022
AlO-5,305065,relaxation,-6.6838145,-5.039
AlO-5,336607,standard,-6.6838145,-5.02
AlO-5,336607,relaxation,-6.6838145,-5.025
BeO-29,3167,standard,-7.1024485,-7.096
BeO-29,20737,standard,-7.1024485,-7.091
BeO-29,3721,standard,-7.1024485,-7.084
BeO-29,1105589,relaxation,-7.1024485,-6.643
BeO-29,5180,relaxation,-7.1024485,-6.639
BeO-29,5180,standard,-7.1024485,-6.62
BeO-29,327488,standard,-7.1024485,-6.625
BeO-29,327488,relaxation,-7.1024485,-6.639
BeO-29,1228400,relaxation,-7.1024485,-6.19
BeO-29,306404,standard,-7.1024485,-5.403
BeO-29,306404,relaxation,-7.1024485,-5.417
BeO-29,337946,standard,-7.1024485,-5.399
BeO-29,337946,relaxation,-7.1024485,-5.247
CdO-24,1444342,relaxation,-3.9557767,-3.95
CdO-24,1444445,relaxation,-3.9557767,-3.951
